DOI,Country,Facility,Journal,Impact Factor,Published Date,Cited Times,Number of days until 01/20/2023,Average cited times per day,Metal_Dopant_1,Metal_Dopant_2,Metal_Dopant_3,Metal_Dopant_4,Metal_Dopant_1 Proportion in Precursor ,Metal_Dopant_2 Proportion in Precursor ,Metal_Dopant_3 Proportion in Precursor ,Metal_Dopant_4 Proportion in Precursor ,Hydrothermal Temperature (Celcius degree),Hydrothermal Time (min),Hydrothermal Still/Strring (0/1),Hydrothermal Strong Reductant in Liquid (0/1),Hydrothermal Weak Reductant in Liquid (0/1),Mixed in Solid or Liquid (0/1),Annealing Temperature (Celcius Degree),Annealing Time (min),Annealing Still/Strring (0/1),Annealing Atomosphere Inert (0/1),Annealing Atomosphere Reductive (0/1),Post-processing Acid Wash etc. (0/1),Catalyst Loading (mg cm -2),Support Material Loading (mg cm -2),Support is not Carbon (0/1),Electrode Type_Glassy Carbon/Carbon Paper or Ti Mesh (0/1),LSV Scanning Speed (mV s-1),Electrolyte Proton Concentration (M),Overpotential (mV @10 mA cm-2)
10.1021/acsami.9b19352,Peoples R China,Harbin Inst Technol,ACS APPLIED MATERIALS & INTERFACES,10.383,2/17/2020,28,1068,0.026217228,MDP_1_Ru,MDP_2_Y,MDP_3_None,MDP_4_None,MDP1PP_50_75,MDP2PP_40_51,MDP3PP_0,MDP4PP_0,HTEMP_50_100,HTIME_360_720,Hydrothermal Stirring,Hydrothermal Strong Reductant in Liquid_False,Hydrothermal Weak Reductant in Liquid_False,Mixed in Solid or Liquid_False,ATEMP_1200_1000,ATIME_720_1440,Annealing Still/Strring_False,Annealing Atomosphere Inert_False,Annealing Atomosphere Reductive_False,Post-processing Acid Wash etc. _False,CL_0.2_0.3,SL_0_0.1,Support is not Carbon_False,Glassy Carbon,LSV_OVER10,EPC_OVER1,303
10.1016/j.apcatb.2018.11.071,Peoples R China,Harbin Inst Technol,APPLIED CATALYSIS B-ENVIRONMENTAL,24.319,2/19/2019,74,1431,0.051712089,MDP_1_Ru,MDP_2_Y,MDP_3_Zn,MDP_4_None,MDP1PP_50_75,MDP2PP_30_40,MDP3PP_0_5,MDP4PP_0,HTEMP_50_100,HTIME_360_720,Hydrothermal Stirring,Hydrothermal Strong Reductant in Liquid_False,Hydrothermal Weak Reductant in Liquid_False,Mixed in Solid or Liquid_False,ATEMP_1200_1000,ATIME_720_1440,Annealing Still/Strring_False,Annealing Atomosphere Inert_False,Annealing Atomosphere Reductive_False,Post-processing Acid Wash etc. _False,CL_0.2_0.3,SL_0_0.1,Support is not Carbon_False,Glassy Carbon,LSV_OVER10,EPC_OVER1,290
10.1016/j.apcatb.2018.11.071,Peoples R China,Harbin Inst Technol,APPLIED CATALYSIS B-ENVIRONMENTAL,24.319,2/19/2019,74,1431,0.051712089,MDP_1_Ru,MDP_2_Y,MDP_3_None,MDP_4_None,MDP1PP_50_75,MDP2PP_30_40,MDP3PP_0,MDP4PP_0,HTEMP_50_100,HTIME_360_720,Hydrothermal Stirring,Hydrothermal Strong Reductant in Liquid_False,Hydrothermal Weak Reductant in Liquid_False,Mixed in Solid or Liquid_False,ATEMP_1200_1000,ATIME_720_1440,Annealing Still/Strring_False,Annealing Atomosphere Inert_False,Annealing Atomosphere Reductive_False,Post-processing Acid Wash etc. _False,CL_0.2_0.3,SL_0_0.1,Support is not Carbon_False,Glassy Carbon,LSV_OVER10,EPC_OVER1,370
10.1016/j.ijhydene.2019.12.186,India,HBNI,INTERNATIONAL JOURNAL OF HYDROGEN ENERGY,7.139,3/30/2020,19,1026,0.018518519,MDP_1_Ir,MDP_2_None,MDP_3_None,MDP_4_None,MDP1PP_100,MDP2PP_0,MDP3PP_0,MDP4PP_0,HTEMP_RTEMP,HTIME_2880,Hydrothermal Stirring,Hydrothermal Strong Reductant in Liquid_False,Hydrothermal Weak Reductant in Liquid_False,Mixed in Solid or Liquid_False,ATEMP_600_800,ATIME_180_360,Annealing Still/Strring_False,Annealing Atomosphere Inert_False,Annealing Atomosphere Reductive_False,Post-processing Acid Wash etc. _False,CL_0.1_0.2,SL_0_0.1,Support is not Carbon_False,Carbon Paper,LSV_OVER10,EPC_OVER1,582
10.1016/j.ijhydene.2019.12.186,India,HBNI,INTERNATIONAL JOURNAL OF HYDROGEN ENERGY,7.139,3/30/2020,19,1026,0.018518519,MDP_1_Ir,MDP_2_None,MDP_3_None,MDP_4_None,MDP1PP_100,MDP2PP_0,MDP3PP_0,MDP4PP_0,HTEMP_RTEMP,HTIME_2880,Hydrothermal Stirring,Hydrothermal Strong Reductant in Liquid_False,Hydrothermal Weak Reductant in Liquid_False,Mixed in Solid or Liquid_False,ATEMP_500_600,ATIME_180_360,Annealing Still/Strring_False,Annealing Atomosphere Inert_False,Annealing Atomosphere Reductive_False,Post-processing Acid Wash etc. _False,CL_0.1_0.2,SL_0_0.1,Support is not Carbon_False,Carbon Paper,LSV_OVER10,EPC_OVER1,297
10.1016/j.ijhydene.2019.12.186,India,HBNI,INTERNATIONAL JOURNAL OF HYDROGEN ENERGY,7.139,3/30/2020,19,1026,0.018518519,MDP_1_Ir,MDP_2_None,MDP_3_None,MDP_4_None,MDP1PP_100,MDP2PP_0,MDP3PP_0,MDP4PP_0,HTEMP_RTEMP,HTIME_2880,Hydrothermal Stirring,Hydrothermal Strong Reductant in Liquid_False,Hydrothermal Weak Reductant in Liquid_False,Mixed in Solid or Liquid_False,ATEMP_400_500,ATIME_180_360,Annealing Still/Strring_False,Annealing Atomosphere Inert_False,Annealing Atomosphere Reductive_False,Post-processing Acid Wash etc. _False,CL_0.1_0.2,SL_0_0.1,Support is not Carbon_False,Carbon Paper,LSV_OVER10,EPC_OVER1,285
10.1016/j.ijhydene.2019.12.186,India,HBNI,INTERNATIONAL JOURNAL OF HYDROGEN ENERGY,7.139,3/30/2020,19,1026,0.018518519,MDP_1_Ir,MDP_2_None,MDP_3_None,MDP_4_None,MDP1PP_100,MDP2PP_0,MDP3PP_0,MDP4PP_0,HTEMP_RTEMP,HTIME_2880,Hydrothermal Stirring,Hydrothermal Strong Reductant in Liquid_False,Hydrothermal Weak Reductant in Liquid_False,Mixed in Solid or Liquid_False,ATEMP_300_400,ATIME_180_360,Annealing Still/Strring_False,Annealing Atomosphere Inert_False,Annealing Atomosphere Reductive_False,Post-processing Acid Wash etc. _False,CL_0.1_0.2,SL_0_0.1,Support is not Carbon_False,Carbon Paper,LSV_OVER10,EPC_OVER1,305
10.1016/j.ijhydene.2019.12.186,India,HBNI,INTERNATIONAL JOURNAL OF HYDROGEN ENERGY,7.139,3/30/2020,19,1026,0.018518519,MDP_1_Ir,MDP_2_None,MDP_3_None,MDP_4_None,MDP1PP_100,MDP2PP_0,MDP3PP_0,MDP4PP_0,HTEMP_RTEMP,HTIME_2880,Hydrothermal Stirring,Hydrothermal Strong Reductant in Liquid_False,Hydrothermal Weak Reductant in Liquid_False,Mixed in Solid or Liquid_False,ATEMP_200_300,ATIME_180_360,Annealing Still/Strring_False,Annealing Atomosphere Inert_False,Annealing Atomosphere Reductive_False,Post-processing Acid Wash etc. _False,CL_0.1_0.2,SL_0_0.1,Support is not Carbon_False,Carbon Paper,LSV_OVER10,EPC_OVER1,411
10.1021/acsami.6b10436,India,Natl Inst Sci Educ & Res,ACS APPLIED MATERIALS & INTERFACES,10.383,10/26/2016,125,2277,0.054896794,MDP_1_Ru,MDP_2_None,MDP_3_None,MDP_4_None,MDP1PP_100,MDP2PP_0,MDP3PP_0,MDP4PP_0,HTEMP_100_150,HTIME_360_720,Hydrothermal Stirring,Hydrothermal Strong Reductant in Liquid_True,Hydrothermal Weak Reductant in Liquid_False,Mixed in Solid or Liquid_False,ATEMP_300_400,ATIME_720_1440,Annealing Still/Strring_False,Annealing Atomosphere Inert_False,Annealing Atomosphere Reductive_False,Post-processing Acid Wash etc. _False,CL_0.1_0.2,SL_0_0.1,Support is not Carbon_False,Glassy Carbon,LSV_OVER10,EPC_OVER1,260
10.1021/acs.jpcc.1c07760,USA,Stanford Univ,JOURNAL OF PHYSICAL CHEMISTRY C,4.177,2/2/2022,4,352,0.011363636,MDP_1_Y,MDP_2_Ir,MDP_3_None,MDP_4_None,MDP1PP_50_75,MDP2PP_40_51,MDP3PP_0,MDP4PP_0,HTEMP_50_100,HTIME_360_720,Hydrothermal Stirring,Hydrothermal Strong Reductant in Liquid_False,Hydrothermal Weak Reductant in Liquid_False,Mixed in Solid or Liquid_False,ATEMP_500_600,ATIME_120_180,Annealing Still/Strring_False,Annealing Atomosphere Inert_False,Annealing Atomosphere Reductive_False,Post-processing Acid Wash etc. _False,CL_0.05,SL_0_0.1,Support is not Carbon_False,Glassy Carbon,LSV_OVER10,EPC_OVER1,417
10.1016/j.nanoen.2018.10.017,South Korea,Ulsan Natl Inst Sci & Technol,NANO ENERGY,19.069,1/11/2019,46,1470,0.031292517,MDP_1_Ru,MDP_2_None,MDP_3_None,MDP_4_None,MDP1PP_100,MDP2PP_0,MDP3PP_0,MDP4PP_0,HTEMP_RTEMP,HTIME_180_360,Hydrothermal Stirring,Hydrothermal Strong Reductant in Liquid_True,Hydrothermal Weak Reductant in Liquid_False,Mixed in Solid or Liquid_False,ATEMP_400_500,ATIME_120_180,Annealing Still/Strring_False,Annealing Atomosphere Inert_False,Annealing Atomosphere Reductive_False,Post-processing Acid Wash etc. _False,CL_0.05_0.1,SL_0_0.1,Support is not Carbon_False,Glassy Carbon,LSV_OVER10,EPC_OVER1,220
10.1021/acs.energyfuels.1c04082,India,Homi Bhabha Natl Inst HBNI,ENERGY & FUELS,4.654,1/22/2022,8,363,0.022038567,MDP_1_Ru,MDP_2_Ir,MDP_3_None,MDP_4_None,MDP1PP_50_75,MDP2PP_30_40,MDP3PP_0,MDP4PP_0,HTEMP_RTEMP,HTIME_180_360,Hydrothermal Stirring,Hydrothermal Strong Reductant in Liquid_True,Hydrothermal Weak Reductant in Liquid_False,Mixed in Solid or Liquid_False,ATEMP_400_500,ATIME_120_180,Annealing Still/Strring_False,Annealing Atomosphere Inert_False,Annealing Atomosphere Reductive_False,Post-processing Acid Wash etc. _False,CL_0.05,SL_0_0.1,Support is not Carbon_False,Glassy Carbon,LSV_OVER10,EPC_OVER1,188
10.1021/acs.energyfuels.1c04082,India,Homi Bhabha Natl Inst HBNI,ENERGY & FUELS,4.654,1/22/2022,8,363,0.022038567,MDP_1_Ru,MDP_2_Ir,MDP_3_None,MDP_4_None,MDP1PP_50_75,MDP2PP_30_40,MDP3PP_0,MDP4PP_0,HTEMP_RTEMP,HTIME_180_360,Hydrothermal Stirring,Hydrothermal Strong Reductant in Liquid_True,Hydrothermal Weak Reductant in Liquid_False,Mixed in Solid or Liquid_False,ATEMP_RT,ATIME_0,Annealing Still/Strring_False,Annealing Atomosphere Inert_False,Annealing Atomosphere Reductive_False,Post-processing Acid Wash etc. _False,CL_0.05,SL_0_0.1,Support is not Carbon_False,Glassy Carbon,LSV_OVER10,EPC_OVER1,298
10.1007/s40843-017-9187-1,Peoples R China,Peking Univ,SCIENCE CHINA-MATERIALS,8.64,7/30/2018,32,1635,0.019571865,MDP_1_Ir,MDP_2_Pd,MDP_3_None,MDP_4_None,MDP1PP_50_75,MDP2PP_40_51,MDP3PP_0,MDP4PP_0,HTEMP_150_200,HTIME_1440_2880,Hydrothermal Still,Hydrothermal Strong Reductant in Liquid_False,Hydrothermal Weak Reductant in Liquid_True,Mixed in Solid or Liquid_False,ATEMP_200_300,ATIME_360_720,Annealing Still/Strring_False,Annealing Atomosphere Inert_False,Annealing Atomosphere Reductive_False,Post-processing Acid Wash etc. _False,CL_0.05,SL_0_0.1,Support is not Carbon_False,Glassy Carbon,LSV_OVER10,EPC_OVER1,309
10.1007/s40843-017-9187-1,Peoples R China,Peking Univ,SCIENCE CHINA-MATERIALS,8.64,7/30/2018,32,1635,0.019571865,MDP_1_Ir,MDP_2_Pd,MDP_3_None,MDP_4_None,MDP1PP_50_75,MDP2PP_40_51,MDP3PP_0,MDP4PP_0,HTEMP_150_200,HTIME_180_360,Hydrothermal Still,Hydrothermal Strong Reductant in Liquid_False,Hydrothermal Weak Reductant in Liquid_True,Mixed in Solid or Liquid_False,ATEMP_200_300,ATIME_360_720,Annealing Still/Strring_False,Annealing Atomosphere Inert_False,Annealing Atomosphere Reductive_False,Post-processing Acid Wash etc._True,CL_0.05,SL_0_0.1,Support is not Carbon_False,Glassy Carbon,LSV_OVER10,EPC_OVER1,348
10.1016/j.electacta.2021.138391,Peoples R China,Chinese Acad Sci,ELECTROCHIMICA ACTA,7.336,6/27/2021,4,572,0.006993007,MDP_1_Ti,MDP_2_W,MDP_3_Ir,MDP_4_None,MDP1PP_50_75,MDP2PP_20_30,MDP3PP_5_15,MDP4PP_0,HTEMP_150_200,HTIME_60_180,Hydrothermal Still,Hydrothermal Strong Reductant in Liquid_False,Hydrothermal Weak Reductant in Liquid_False,Mixed in Solid or Liquid_False,ATEMP_RT,ATIME_0,Annealing Still/Strring_False,Annealing Atomosphere Inert_False,Annealing Atomosphere Reductive_False,Post-processing Acid Wash etc. _False,CL_0.05,SL_0_0.1,Support is not Carbon_True,Glassy Carbon,LSV_OVER10,EPC_OVER1,360
10.1016/j.ijhydene.2019.10.179,Singapore,Nanyang Technol Univ,INTERNATIONAL JOURNAL OF HYDROGEN ENERGY,7.139,2/27/2020,11,1058,0.010396975,MDP_1_Ru,MDP_2_Ir,MDP_3_None,MDP_4_None,MDP1PP_50_75,MDP2PP_40_51,MDP3PP_0,MDP4PP_0,HTEMP_150_200,HTIME_60_180,Hydrothermal Stirring,Hydrothermal Strong Reductant in Liquid_False,Hydrothermal Weak Reductant in Liquid_True,Mixed in Solid or Liquid_False,ATEMP_400_500,ATIME_60_120,Annealing Still/Strring_False,Annealing Atomosphere Inert_False,Annealing Atomosphere Reductive_False,Post-processing Acid Wash etc. _False,CL_0.05,SL_0_0.1,Support is not Carbon_False,Glassy Carbon,LSV_OVER10,EPC_OVER1,415
10.1016/j.ijhydene.2019.10.179,Singapore,Nanyang Technol Univ,INTERNATIONAL JOURNAL OF HYDROGEN ENERGY,7.139,2/27/2020,11,1058,0.010396975,MDP_1_Ru,MDP_2_None,MDP_3_None,MDP_4_None,MDP1PP_100,MDP2PP_0,MDP3PP_0,MDP4PP_0,HTEMP_150_200,HTIME_60_180,Hydrothermal Stirring,Hydrothermal Strong Reductant in Liquid_False,Hydrothermal Weak Reductant in Liquid_True,Mixed in Solid or Liquid_False,ATEMP_400_500,ATIME_60_120,Annealing Still/Strring_False,Annealing Atomosphere Inert_False,Annealing Atomosphere Reductive_False,Post-processing Acid Wash etc. _False,CL_0.05,SL_0_0.1,Support is not Carbon_False,Glassy Carbon,LSV_OVER10,EPC_OVER1,297
10.1016/j.ijhydene.2019.10.179,Singapore,Nanyang Technol Univ,INTERNATIONAL JOURNAL OF HYDROGEN ENERGY,7.139,2/27/2020,11,1058,0.010396975,MDP_1_Ir,MDP_2_None,MDP_3_None,MDP_4_None,MDP1PP_100,MDP2PP_0,MDP3PP_0,MDP4PP_0,HTEMP_150_200,HTIME_60_180,Hydrothermal Stirring,Hydrothermal Strong Reductant in Liquid_False,Hydrothermal Weak Reductant in Liquid_True,Mixed in Solid or Liquid_False,ATEMP_400_500,ATIME_60_120,Annealing Still/Strring_False,Annealing Atomosphere Inert_False,Annealing Atomosphere Reductive_False,Post-processing Acid Wash etc. _False,CL_0.05,SL_0_0.1,Support is not Carbon_False,Glassy Carbon,LSV_OVER10,EPC_OVER1,463
10.1016/j.electacta.2021.138391,Peoples R China,Chinese Acad Sci,ELECTROCHIMICA ACTA,7.336,6/27/2021,4,572,0.006993007,MDP_1_Ti,MDP_2_W,MDP_3_Ir,MDP_4_None,MDP1PP_50_75,MDP2PP_20_30,MDP3PP_15_25,MDP4PP_0,HTEMP_150_200,HTIME_60_180,Hydrothermal Still,Hydrothermal Strong Reductant in Liquid_False,Hydrothermal Weak Reductant in Liquid_False,Mixed in Solid or Liquid_False,ATEMP_RT,ATIME_0,Annealing Still/Strring_False,Annealing Atomosphere Inert_False,Annealing Atomosphere Reductive_False,Post-processing Acid Wash etc. _False,CL_0.05,SL_0_0.1,Support is not Carbon_True,Glassy Carbon,LSV_OVER10,EPC_OVER1,384
10.1038/s41929-021-00732-9,Japan,RIKEN,NATURE CATALYSIS,40.706,3/3/2022,38,323,0.117647059,MDP_1_Co,MDP_2_Mn,MDP_3_None,MDP_4_None,MDP1PP_50_75,MDP2PP_30_40,MDP3PP_0,MDP4PP_0,HTEMP_RTEMP,HTIME_180_360,Hydrothermal Stirring,Hydrothermal Strong Reductant in Liquid_False,Hydrothermal Weak Reductant in Liquid_False,Mixed in Solid or Liquid_False,ATEMP_RT,ATIME_0,Annealing Still/Strring_False,Annealing Atomosphere Inert_False,Annealing Atomosphere Reductive_False,Post-processing Acid Wash etc. _False,CL_OVER5,SL_0,Support is not Carbon_False,Carbon Paper,LSV_OVER10,EPC_OVER1,330
10.1002/cssc.202102114,Germany,Max Planck Inst Kohlenforsch,CHEMSUSCHEM,9.14,12/24/2021,2,392,0.005102041,MDP_1_Mo,MDP_2_Ru,MDP_3_None,MDP_4_None,MDP1PP_75_100,MDP2PP_20_30,MDP3PP_0,MDP4PP_0,HTEMP_RTEMP,HTIME_0_60,Hydrothermal Stirring,Hydrothermal Strong Reductant in Liquid_False,Hydrothermal Weak Reductant in Liquid_False,Mixed in Solid or Liquid_False,ATEMP_800_1000,ATIME_0,Annealing Still/Strring_False,Annealing Atomosphere Inert_False,Annealing Atomosphere Reductive_False,Post-processing Acid Wash etc. _False,CL_OVER5,SL_0,Support is not Carbon_False,Carbon Paper,LSV_OVER10,EPC_OVER1,225
10.1002/cssc.202102114,Germany,Max Planck Inst Kohlenforsch,CHEMSUSCHEM,9.14,12/24/2021,2,392,0.005102041,MDP_1_Mo,MDP_2_Ru,MDP_3_None,MDP_4_None,MDP1PP_50_75,MDP2PP_40_51,MDP3PP_0,MDP4PP_0,HTEMP_RTEMP,HTIME_0_60,Hydrothermal Stirring,Hydrothermal Strong Reductant in Liquid_False,Hydrothermal Weak Reductant in Liquid_False,Mixed in Solid or Liquid_False,ATEMP_800_1000,ATIME_0,Annealing Still/Strring_False,Annealing Atomosphere Inert_False,Annealing Atomosphere Reductive_False,Post-processing Acid Wash etc. _False,CL_1_5,SL_0,Support is not Carbon_False,Carbon Paper,LSV_OVER10,EPC_OVER1,208
10.1002/cssc.202102114,Germany,Max Planck Inst Kohlenforsch,CHEMSUSCHEM,9.14,12/24/2021,2,392,0.005102041,MDP_1_Ru,MDP_2_Mo,MDP_3_None,MDP_4_None,MDP1PP_50_75,MDP2PP_40_51,MDP3PP_0,MDP4PP_0,HTEMP_RTEMP,HTIME_0_60,Hydrothermal Stirring,Hydrothermal Strong Reductant in Liquid_False,Hydrothermal Weak Reductant in Liquid_False,Mixed in Solid or Liquid_False,ATEMP_800_1000,ATIME_0,Annealing Still/Strring_False,Annealing Atomosphere Inert_False,Annealing Atomosphere Reductive_False,Post-processing Acid Wash etc. _False,CL_1_5,SL_0,Support is not Carbon_False,Carbon Paper,LSV_OVER10,EPC_OVER1,199
10.1093/nsr/nwac108,Peoples R China,Univ Sci. Technol. China,NATIONAL SCIENCE REVIEW,23.178,6/9/2022,3,225,0.013333333,MDP_1_Pd,MDP_2_Co,MDP_3_None,MDP_4_None,MDP1PP_50_75,MDP2PP_40_51,MDP3PP_0,MDP4PP_0,HTEMP_RTEMP,HTIME_180_360,Hydrothermal Stirring,Hydrothermal Strong Reductant in Liquid_False,Hydrothermal Weak Reductant in Liquid_False,Mixed in Solid or Liquid_True,ATEMP_1200_1000,ATIME_360_720,Annealing Still/Strring_False,Annealing Atomosphere Inert_False,Annealing Atomosphere Reductive_False,Post-processing Acid Wash etc. _False,CL_1_5,SL_0,Support is not Carbon_False,Carbon Paper,LSV_OVER10,EPC_OVER1,348
10.1002/cssc.202102114,Germany,Max Planck Inst Kohlenforsch,CHEMSUSCHEM,9.14,12/24/2021,2,392,0.005102041,MDP_1_Ru,MDP_2_Mo,MDP_3_None,MDP_4_None,MDP1PP_75_100,MDP2PP_20_30,MDP3PP_0,MDP4PP_0,HTEMP_RTEMP,HTIME_0_60,Hydrothermal Stirring,Hydrothermal Strong Reductant in Liquid_False,Hydrothermal Weak Reductant in Liquid_False,Mixed in Solid or Liquid_False,ATEMP_800_1000,ATIME_0,Annealing Still/Strring_False,Annealing Atomosphere Inert_False,Annealing Atomosphere Reductive_False,Post-processing Acid Wash etc. _False,CL_1_5,SL_0,Support is not Carbon_False,Carbon Paper,LSV_OVER10,EPC_OVER1,187
10.1021/jacs.0c05050,Peoples R China,Lanzhou Univ,JOURNAL OF THE AMERICAN CHEMICAL SOCIETY,16.383,12/4/2020,160,777,0.205920206,MDP_1_Co,MDP_2_Ni,MDP_3_Ir,MDP_4_None,MDP1PP_50_75,MDP2PP_30_40,MDP3PP_0_5,MDP4PP_0,HTEMP_RTEMP,HTIME_0_60,Hydrothermal Stirring,Hydrothermal Strong Reductant in Liquid_False,Hydrothermal Weak Reductant in Liquid_False,Mixed in Solid or Liquid_False,ATEMP_500_600,ATIME_120_180,Annealing Still/Strring_False,Annealing Atomosphere Inert_False,Annealing Atomosphere Reductive_False,Post-processing Acid Wash etc. _False,CL_1_5,SL_0,Support is not Carbon_False,Carbon Paper,LSV_OVER10,EPC_OVER1,342
10.1021/jacs.0c05050,Peoples R China,Lanzhou Univ,JOURNAL OF THE AMERICAN CHEMICAL SOCIETY,16.383,12/4/2020,160,777,0.205920206,MDP_1_Co,MDP_2_Ni,MDP_3_Ir,MDP_4_None,MDP1PP_50_75,MDP2PP_30_40,MDP3PP_0_5,MDP4PP_0,HTEMP_RTEMP,HTIME_0_60,Hydrothermal Stirring,Hydrothermal Strong Reductant in Liquid_False,Hydrothermal Weak Reductant in Liquid_False,Mixed in Solid or Liquid_False,ATEMP_400_500,ATIME_120_180,Annealing Still/Strring_False,Annealing Atomosphere Inert_False,Annealing Atomosphere Reductive_False,Post-processing Acid Wash etc. _False,CL_1_5,SL_0,Support is not Carbon_False,Carbon Paper,LSV_OVER10,EPC_OVER1,319
10.1021/jacs.0c05050,Peoples R China,Lanzhou Univ,JOURNAL OF THE AMERICAN CHEMICAL SOCIETY,16.383,12/4/2020,160,777,0.205920206,MDP_1_Co,MDP_2_Ni,MDP_3_Ir,MDP_4_None,MDP1PP_50_75,MDP2PP_30_40,MDP3PP_0_5,MDP4PP_0,HTEMP_RTEMP,HTIME_0_60,Hydrothermal Stirring,Hydrothermal Strong Reductant in Liquid_False,Hydrothermal Weak Reductant in Liquid_False,Mixed in Solid or Liquid_False,ATEMP_300_400,ATIME_120_180,Annealing Still/Strring_False,Annealing Atomosphere Inert_False,Annealing Atomosphere Reductive_False,Post-processing Acid Wash etc. _False,CL_1_5,SL_0,Support is not Carbon_False,Carbon Paper,LSV_OVER10,EPC_OVER1,240
10.1021/jacs.0c05050,Peoples R China,Lanzhou Univ,JOURNAL OF THE AMERICAN CHEMICAL SOCIETY,16.383,12/4/2020,160,777,0.205920206,MDP_1_Fe,MDP_2_Co,MDP_3_Ir,MDP_4_None,MDP1PP_50_75,MDP2PP_30_40,MDP3PP_0_5,MDP4PP_0,HTEMP_RTEMP,HTIME_0_60,Hydrothermal Stirring,Hydrothermal Strong Reductant in Liquid_False,Hydrothermal Weak Reductant in Liquid_False,Mixed in Solid or Liquid_False,ATEMP_300_400,ATIME_120_180,Annealing Still/Strring_False,Annealing Atomosphere Inert_False,Annealing Atomosphere Reductive_False,Post-processing Acid Wash etc. _False,CL_1_5,SL_0,Support is not Carbon_False,Carbon Paper,LSV_OVER10,EPC_OVER1,385
10.1021/jacs.0c05050,Peoples R China,Lanzhou Univ,JOURNAL OF THE AMERICAN CHEMICAL SOCIETY,16.383,12/4/2020,160,777,0.205920206,MDP_1_Fe,MDP_2_Ni,MDP_3_Ir,MDP_4_None,MDP1PP_50_75,MDP2PP_30_40,MDP3PP_0_5,MDP4PP_0,HTEMP_RTEMP,HTIME_0_60,Hydrothermal Stirring,Hydrothermal Strong Reductant in Liquid_False,Hydrothermal Weak Reductant in Liquid_False,Mixed in Solid or Liquid_False,ATEMP_300_400,ATIME_120_180,Annealing Still/Strring_False,Annealing Atomosphere Inert_False,Annealing Atomosphere Reductive_False,Post-processing Acid Wash etc. _False,CL_1_5,SL_0,Support is not Carbon_False,Carbon Paper,LSV_OVER10,EPC_OVER1,330
10.1021/jacs.0c05050,Peoples R China,Lanzhou Univ,JOURNAL OF THE AMERICAN CHEMICAL SOCIETY,16.383,12/4/2020,160,777,0.205920206,MDP_1_Co,MDP_2_Ir,MDP_3_None,MDP_4_None,MDP1PP_75_100,MDP2PP_0_10,MDP3PP_0,MDP4PP_0,HTEMP_RTEMP,HTIME_0_60,Hydrothermal Stirring,Hydrothermal Strong Reductant in Liquid_False,Hydrothermal Weak Reductant in Liquid_False,Mixed in Solid or Liquid_False,ATEMP_300_400,ATIME_120_180,Annealing Still/Strring_False,Annealing Atomosphere Inert_False,Annealing Atomosphere Reductive_False,Post-processing Acid Wash etc. _False,CL_1_5,SL_0,Support is not Carbon_False,Carbon Paper,LSV_OVER10,EPC_OVER1,278
10.1021/jacs.0c05050,Peoples R China,Lanzhou Univ,JOURNAL OF THE AMERICAN CHEMICAL SOCIETY,16.383,12/4/2020,160,777,0.205920206,MDP_1_Ni,MDP_2_Ir,MDP_3_None,MDP_4_None,MDP1PP_75_100,MDP2PP_0_10,MDP3PP_0,MDP4PP_0,HTEMP_RTEMP,HTIME_0_60,Hydrothermal Stirring,Hydrothermal Strong Reductant in Liquid_False,Hydrothermal Weak Reductant in Liquid_False,Mixed in Solid or Liquid_False,ATEMP_300_400,ATIME_120_180,Annealing Still/Strring_False,Annealing Atomosphere Inert_False,Annealing Atomosphere Reductive_False,Post-processing Acid Wash etc. _False,CL_1_5,SL_0,Support is not Carbon_False,Carbon Paper,LSV_OVER10,EPC_OVER1,518
10.1002/cssc.202102114,Germany,Max Planck Inst Kohlenforsch,CHEMSUSCHEM,9.14,12/24/2021,2,392,0.005102041,MDP_1_Ru,MDP_2_None,MDP_3_None,MDP_4_None,MDP1PP_100,MDP2PP_0,MDP3PP_0,MDP4PP_0,HTEMP_RTEMP,HTIME_0_60,Hydrothermal Stirring,Hydrothermal Strong Reductant in Liquid_False,Hydrothermal Weak Reductant in Liquid_False,Mixed in Solid or Liquid_False,ATEMP_600_800,ATIME_0,Annealing Still/Strring_False,Annealing Atomosphere Inert_False,Annealing Atomosphere Reductive_False,Post-processing Acid Wash etc. _False,CL_1_5,SL_0,Support is not Carbon_False,Carbon Paper,LSV_OVER10,EPC_OVER1,189
10.1039/C9CC01369E,Sweden,Uppsala Univ,CHEMICAL COMMUNICATIONS,6.065,6/4/2019,15,1326,0.011312217,MDP_1_Fe,MDP_2_Co,MDP_3_None,MDP_4_None,MDP1PP_50_75,MDP2PP_40_51,MDP3PP_0,MDP4PP_0,HTEMP_RTEMP,HTIME_180_360,Hydrothermal Stirring,Hydrothermal Strong Reductant in Liquid_False,Hydrothermal Weak Reductant in Liquid_False,Mixed in Solid or Liquid_False,ATEMP_400_500,ATIME_0_60,Annealing Still/Strring_False,Annealing Atomosphere Inert_False,Annealing Atomosphere Reductive_False,Post-processing Acid Wash etc. _False,CL_1_5,SL_0,Support is not Carbon_False,Carbon Paper,LSV_OVER10,EPC_OVER1,653
